date,prices,headlines,y
2007-03-27,"[16452.72, 16418.68, 16351.25, 16340.08, 16108.89, 16065.67, 16247.22, 16336.19, 16222.17, 16331.05, 16302.77, 16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54]","[ 0.0323265  -0.04636912 -0.02027518 ... -0.00963066  0.01761294
  0.03545951]",0
2007-03-28,"[16418.68, 16351.25, 16340.08, 16108.89, 16065.67, 16247.22, 16336.19, 16222.17, 16331.05, 16302.77, 16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25]","[ 0.09886807  0.02284268 -0.04297665 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2007-03-29,"[16351.25, 16340.08, 16108.89, 16065.67, 16247.22, 16336.19, 16222.17, 16331.05, 16302.77, 16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37]","[-0.0213097   0.0051181   0.00248578 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-03-30,"[16340.08, 16108.89, 16065.67, 16247.22, 16336.19, 16222.17, 16331.05, 16302.77, 16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65]","[ 0.08607937  0.05258489 -0.03082067 ... -0.00565155 -0.10388999
 -0.07594827]",1
2007-04-02,"[16108.89, 16065.67, 16247.22, 16336.19, 16222.17, 16331.05, 16302.77, 16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65]","[-0.01058661  0.00531265  0.00233879 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-04-03,"[16065.67, 16247.22, 16336.19, 16222.17, 16331.05, 16302.77, 16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-04-04,"[16247.22, 16336.19, 16222.17, 16331.05, 16302.77, 16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-04-05,"[16336.19, 16222.17, 16331.05, 16302.77, 16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-04-09,"[16222.17, 16331.05, 16302.77, 16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84]","[ 0.08136239  0.17474301 -0.03916562 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-04-10,"[16331.05, 16302.77, 16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87]","[ 0.03234529 -0.04635899 -0.02024489 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-04-11,"[16302.77, 16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89]","[ 0.05597735  0.0043414   0.05835421 ... -0.13733062 -0.03002818
  0.05240111]",0
2007-04-12,"[16276.69, 16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55]","[-0.01057415  0.00528063  0.00232116 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-04-13,"[16367.88, 16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02]","[ 0.0812482   0.05206958  0.001707   ... -0.02241062 -0.02595264
  0.04673872]",1
2007-04-16,"[16268.99, 16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54]","[-0.01057415  0.00528063  0.00232116 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-04-17,"[16264.23, 16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97]","[ 0.06050532  0.05463506 -0.04599144 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-04-18,"[16323.06, 16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34]","[ 0.06050532  0.05463506 -0.04599144 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-04-19,"[16457.66, 16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-04-20,"[16532.61, 16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44]","[-0.01057415  0.00528063  0.00232116 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-04-23,"[16573.0, 16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97]","[-0.01057415  0.00528063  0.00232116 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2007-04-24,"[16572.55, 16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81]","[-0.01057415  0.00528063  0.00232116 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-04-25,"[16412.71, 16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31]","[-0.01057415  0.00528063  0.00232116 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-04-26,"[16245.87, 16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86]","[ 0.05597735  0.0043414   0.05835421 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-04-27,"[16256.14, 16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31]","[ 0.01933268  0.08297607 -0.08270978 ... -0.13450095 -0.08896779
 -0.07169155]",1
2007-04-30,"[16437.18, 16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2007-05-01,"[16170.22, 16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08]","[ 0.0323467  -0.04636102 -0.02023285 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-05-02,"[16026.75, 16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27]","[ 0.06050532  0.05463506 -0.04599144 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-05-03,"[16173.24, 16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5]","[-0.01057415  0.00528063  0.00232116 ... -0.13744428 -0.02987583
  0.05255981]",1
2007-05-04,"[16262.56, 16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-05-07,"[16424.85, 16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74]","[-0.01057415  0.00528063  0.00232116 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-05-08,"[16408.54, 16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2007-05-09,"[16449.25, 16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63]","[ 0.08136239  0.17474301 -0.03916562 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-05-10,"[16514.37, 16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2007-05-11,"[16501.65, 16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53]","[ 0.06050532  0.05463506 -0.04599144 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-05-14,"[16501.65, 16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11]","[ 0.08136239  0.17474301 -0.03916562 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-05-15,"[16361.46, 16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28]","[ 0.02038407  0.03137925  0.03149237 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-05-16,"[16448.74, 16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1]","[ 0.08136239  0.17474301 -0.03916562 ... -0.03669126 -0.01847207
  0.08066515]",1
2007-05-17,"[16535.37, 16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92]","[ 0.08136239  0.17474301 -0.03916562 ... -0.03669126 -0.01847207
  0.08066515]",0
2007-05-18,"[16580.84, 16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88]","[ 0.00546841  0.08744548 -0.07542969 ... -0.00423171 -0.02129724
  0.09519787]",1
2007-05-21,"[16558.87, 16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19]","[ 0.05597735  0.0043414   0.05835421 ...  0.01566093 -0.08402129
 -0.01789441]",0
2007-05-22,"[16512.89, 16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74]","[ 0.05597735  0.0043414   0.05835421 ... -0.00933689 -0.06779013
  0.02807368]",0
2007-05-23,"[16530.55, 16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01]","[ 0.08136239  0.17474301 -0.03916562 ...  0.03683883 -0.04546068
  0.07655161]",0
2007-05-24,"[16401.02, 16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49]","[ 0.08136239  0.17474301 -0.03916562 ... -0.03669126 -0.01847207
  0.08066515]",0
2007-05-25,"[16518.54, 16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62]","[ 0.05597735  0.0043414   0.05835421 ... -0.09512971 -0.07292914
 -0.0204687 ]",1
2007-05-29,"[16550.97, 16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46]","[ 0.02962082  0.0072971  -0.01555363 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-05-30,"[16583.34, 16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08]","[ 0.08136239  0.17474301 -0.03916562 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-05-31,"[16695.47, 16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26]","[ 0.05592354  0.00431067  0.05834867 ... -0.09512971 -0.07292914
 -0.0204687 ]",0
2007-06-01,"[16715.44, 16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26, 16818.13]","[-0.01057415  0.00528063  0.00232116 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-06-04,"[16613.97, 16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26, 16818.13, 16867.51]","[ 0.06050532  0.05463506 -0.04599144 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-06-05,"[16446.81, 16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26, 16818.13, 16867.51, 16846.13]","[-0.01057415  0.00528063  0.00232116 ... -0.03669126 -0.01847207
  0.08066515]",0
2007-06-06,"[16491.31, 16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26, 16818.13, 16867.51, 16846.13, 16851.84]","[ 0.07402127  0.04504498  0.01388228 ... -0.13733062 -0.03002818
  0.05240111]",0
2007-06-07,"[16511.86, 16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26, 16818.13, 16867.51, 16846.13, 16851.84, 16826.6]","[ 0.06050532  0.05463506 -0.04599144 ... -0.13733062 -0.03002818
  0.05240111]",0
2007-06-08,"[16374.31, 16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26, 16818.13, 16867.51, 16846.13, 16851.84, 16826.6, 16956.07]","[ 0.08136239  0.17474301 -0.03916562 ... -0.13744428 -0.02987583
  0.05255981]",1
2007-06-11,"[16533.06, 16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26, 16818.13, 16867.51, 16846.13, 16851.84, 16826.6, 16956.07, 16976.24]","[ 0.03230318 -0.04611415 -0.02040609 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-06-12,"[16543.08, 16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26, 16818.13, 16867.51, 16846.13, 16851.84, 16826.6, 16956.07, 16976.24, 17068.26]","[-0.0213097   0.0051181   0.00248578 ... -0.13733062 -0.03002818
  0.05240111]",0
2007-06-13,"[16606.27, 16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26, 16818.13, 16867.51, 16846.13, 16851.84, 16826.6, 16956.07, 16976.24, 17068.26, 17024.21]","[ 0.08136239  0.17474301 -0.03916562 ... -0.13733062 -0.03002818
  0.05240111]",1
2007-06-14,"[16675.5, 16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26, 16818.13, 16867.51, 16846.13, 16851.84, 16826.6, 16956.07, 16976.24, 17068.26, 17024.21, 16906.62]","[-0.01057415  0.00528063  0.00232116 ... -0.03872545 -0.01888416
 -0.03696638]",1
2007-06-15,"[16633.18, 16698.74, 16717.17, 16743.63, 16722.34, 16737.53, 16836.11, 16924.28, 16943.1, 16945.92, 16843.88, 16734.19, 16775.74, 16781.01, 16808.49, 16906.62, 16921.46, 16947.08, 16937.26, 16818.13, 16867.51, 16846.13, 16851.84, 16826.6, 16956.07, 16976.24, 17068.26, 17024.21, 16906.62, 16985.61]","[ 0.08136239  0.17474301 -0.03916562 ... -0.13733062 -0.03002818
  0.05240111]",1
